user_id,其他,影视,物料,舞台
user_226,0.0,0.0,0.0,103.99584062453292
user_227,0.0,0.0,0.0,193.56844182575588
user_228,0.0,0.0,0.0,158.15654536961327
user_229,0.0,0.0,0.0,110.65208370544526
user_230,0.0,0.0,0.0,96.48675858831871
user_231,0.0,0.0,0.0,195.04194374950504
user_232,0.0,0.0,0.0,111.16146621402122
user_233,0.0,0.0,0.0,219.47638947117724
user_234,0.0,0.0,0.0,150.41555117539772
user_235,0.0,0.0,0.0,142.3945398891015
user_236,0.0,0.0,0.0,178.9606247386871
user_237,0.0,0.0,0.0,253.8816733993604
user_238,0.0,0.0,0.0,88.66082002407464
user_239,0.0,0.0,0.0,247.76438565723677
user_240,0.0,0.0,0.0,303.1604477681597
user_241,0.0,0.0,0.0,265.43795852519236
user_242,0.0,0.0,0.0,368.55747993074505
user_243,0.0,0.0,0.0,156.50937992581746
user_244,0.0,0.0,0.0,188.74177715763753
user_245,0.0,0.0,0.0,239.11375109878918
user_246,0.0,0.0,0.0,317.0045220350454
user_247,0.0,0.0,0.0,165.3064258369122
user_248,0.0,0.0,0.0,179.09878713919787
user_249,0.0,0.0,0.0,269.3119709217184
user_250,0.0,0.0,0.0,232.32264573604624
user_251,0.0,155.6139936736476,0.0,0.0
user_252,0.0,79.22839882749521,0.0,0.0
user_253,0.0,84.46899204417737,0.0,0.0
user_254,0.0,55.880270090088935,0.0,0.0
user_255,0.0,140.50890399407916,0.0,0.0
user_256,0.0,91.09025229687087,0.0,0.0
user_257,0.0,85.8409756161239,0.0,0.0
user_258,0.0,128.97688310168164,0.0,0.0
user_259,0.0,76.91025013783523,0.0,0.0
user_260,0.0,134.26310004979203,0.0,0.0
user_261,0.0,52.95261224154816,0.0,0.0
user_262,0.0,148.2858315268383,0.0,0.0
user_263,0.0,227.7702130047019,0.0,0.0
user_264,0.0,118.10803658124996,0.0,0.0
user_265,0.0,62.74929759752843,0.0,0.0
user_266,0.0,114.61220058359821,0.0,0.0
user_267,0.0,148.55499596515568,0.0,0.0
user_268,0.0,156.05204485477336,0.0,0.0
user_269,0.0,172.29349305067086,0.0,0.0
user_270,0.0,97.97417494461571,0.0,0.0
user_271,0.0,122.44542993207007,0.0,0.0
user_272,0.0,109.02903659815426,0.0,0.0
user_273,0.0,98.00362569203806,0.0,0.0
user_274,0.0,89.35924980593134,0.0,0.0
user_275,0.0,122.47138008376312,0.0,0.0
user_276,0.0,103.69898578616652,0.0,0.0
user_277,0.0,109.5052084319573,0.0,0.0
user_278,0.0,149.08445026345464,0.0,0.0
user_279,0.0,63.36190785084888,0.0,0.0
user_280,0.0,73.9524693757031,0.0,0.0
user_281,0.0,171.42057976815505,0.0,0.0
user_282,0.0,100.55852756246927,0.0,0.0
user_283,0.0,176.4725250913662,0.0,0.0
user_284,0.0,191.19102280393565,0.0,0.0
user_285,0.0,121.56529488402995,0.0,0.0
user_286,0.0,76.37289028188117,0.0,0.0
user_287,0.0,223.2762191784223,0.0,0.0
user_288,0.0,138.91574368556783,0.0,0.0
user_289,0.0,144.04610877399546,0.0,0.0
user_290,0.0,159.20764560430436,0.0,0.0
user_291,0.0,85.00653114453107,0.0,0.0
user_292,0.0,79.43187169450755,0.0,0.0
user_293,0.0,122.47956320584731,0.0,0.0
user_294,0.0,179.84553247839372,0.0,0.0
user_295,0.0,96.56015013710386,0.0,0.0
user_296,0.0,135.74455043572948,0.0,0.0
user_297,0.0,44.93883382778131,0.0,0.0
user_298,0.0,102.26126805103327,0.0,0.0
user_299,0.0,156.06101199025804,0.0,0.0
user_300,0.0,136.8283530290396,0.0,0.0
user_301,0.0,163.89305192844455,0.0,0.0
user_302,0.0,128.00390276718554,0.0,0.0
user_303,0.0,81.57330997360256,0.0,0.0
user_304,0.0,172.33511054749943,0.0,0.0
user_305,0.0,89.30517695345357,0.0,0.0
user_306,0.0,170.16939286077513,0.0,0.0
user_307,0.0,109.07857944104325,0.0,0.0
user_308,0.0,129.0172260223365,0.0,0.0
user_309,0.0,137.30678102934033,0.0,0.0
user_310,0.0,103.55599214573353,0.0,0.0
user_311,0.0,114.05719773210832,0.0,0.0
user_312,0.0,109.02696959629688,0.0,0.0
user_313,0.0,203.45600317309226,0.0,0.0
user_314,0.0,98.2623035460677,0.0,0.0
user_315,0.0,106.52322915417543,0.0,0.0
user_316,0.0,207.11421953538354,0.0,0.0
user_317,0.0,97.98337471996864,0.0,0.0
user_318,0.0,121.55391241118731,0.0,0.0
user_319,0.0,148.59295486476185,0.0,0.0
user_320,0.0,184.69480036253907,0.0,0.0
user_321,0.0,71.90031007471963,0.0,0.0
user_322,0.0,141.07742309340225,0.0,0.0
user_323,0.0,115.24759330840297,0.0,0.0
user_324,0.0,99.36925243062973,0.0,0.0
user_325,0.0,115.57010307162123,0.0,0.0
user_326,0.0,97.77644984288507,0.0,0.0
user_327,0.0,85.62876032581941,0.0,0.0
user_328,0.0,57.05541418922475,0.0,0.0
user_329,0.0,108.07155964657342,0.0,0.0
user_330,0.0,79.24285092003562,0.0,0.0
user_331,0.0,91.15548580604944,0.0,0.0
user_332,0.0,103.60446059577845,0.0,0.0
user_333,0.0,149.09633404143858,0.0,0.0
user_334,0.0,73.01679330594112,0.0,0.0
user_335,0.0,115.26343859274783,0.0,0.0
user_336,0.0,114.59083765338397,0.0,0.0
user_337,0.0,96.49124354797927,0.0,0.0
user_338,0.0,127.56224372674914,0.0,0.0
user_339,0.0,117.03711782358643,0.0,0.0
user_340,0.0,148.20594335108242,0.0,0.0
user_341,0.0,52.99794534655497,0.0,0.0
user_342,0.0,91.11273776930896,0.0,0.0
user_343,0.0,91.10225118456816,0.0,0.0
user_344,0.0,140.47430411562755,0.0,0.0
user_345,0.0,176.46844665446278,0.0,0.0
user_346,0.0,91.10473865623608,0.0,0.0
user_347,0.0,141.08695352508832,0.0,0.0
user_348,0.0,84.24038902140587,0.0,0.0
user_349,0.0,75.60901327102897,0.0,0.0
user_350,0.0,121.56098197942762,0.0,0.0
user_351,0.0,115.27997825966548,0.0,0.0
user_352,0.0,142.58450128128493,0.0,0.0
user_353,0.0,79.26063676496362,0.0,0.0
user_354,0.0,156.05747341156464,0.0,0.0
user_355,0.0,160.43910494481685,0.0,0.0
user_356,0.0,142.01472894543443,0.0,0.0
user_357,0.0,142.08018813719343,0.0,0.0
user_358,0.0,80.46031759149999,0.0,0.0
user_359,0.0,107.70155977367287,0.0,0.0
user_360,0.0,201.66547824009584,0.0,0.0
user_361,0.0,157.2132056008975,0.0,0.0
user_362,0.0,109.09903839377274,0.0,0.0
user_363,0.0,127.56097789385103,0.0,0.0
user_364,0.0,203.63542861651533,0.0,0.0
user_365,0.0,183.17917788642816,0.0,0.0
user_366,0.0,109.04796959202609,0.0,0.0
user_367,0.0,65.59741550909428,0.0,0.0
user_368,0.0,176.6390704861385,0.0,0.0
user_369,0.0,97.05874942633592,0.0,0.0
user_370,0.0,219.32904386784747,0.0,0.0
user_371,0.0,81.86887925121941,0.0,0.0
user_372,0.0,121.74620798979537,0.0,0.0
user_373,0.0,122.90339069815732,0.0,0.0
user_374,0.0,102.03719981603231,0.0,0.0
user_375,0.0,171.0855065908641,0.0,0.0
user_376,0.0,0.0,176.37192579563822,0.0
user_377,0.0,0.0,228.4270720905871,0.0
user_378,0.0,0.0,155.3727209138798,0.0
user_379,0.0,0.0,161.11201067976208,0.0
user_380,0.0,0.0,143.84136346103992,0.0
user_381,0.0,0.0,313.34023100949037,0.0
user_382,0.0,0.0,112.15376976662733,0.0
user_383,0.0,0.0,158.62737092182215,0.0
user_384,0.0,0.0,104.01848832038729,0.0
user_385,0.0,0.0,245.9780790674399,0.0
user_386,0.0,0.0,204.44196205441864,0.0
user_387,0.0,0.0,194.16674252921416,0.0
user_388,0.0,0.0,343.755960325718,0.0
user_389,0.0,0.0,167.0417364794079,0.0
user_390,0.0,0.0,161.64080487612992,0.0
user_391,0.0,0.0,252.82901790616188,0.0
user_392,0.0,0.0,125.78418895849947,0.0
user_393,0.0,0.0,248.24302187644227,0.0
user_394,0.0,0.0,288.3795372552071,0.0
user_395,0.0,0.0,161.63355155607724,0.0
user_396,0.0,0.0,81.65901926953869,0.0
user_397,0.0,0.0,123.05641033930283,0.0
user_398,0.0,0.0,77.61032555033111,0.0
user_399,0.0,0.0,114.6264818300811,0.0
user_400,0.0,0.0,113.8856230046808,0.0
user_401,0.0,0.0,370.1472880201151,0.0
user_402,0.0,0.0,324.8063214367283,0.0
user_403,0.0,0.0,448.0738025559322,0.0
user_404,0.0,0.0,338.1906441421373,0.0
user_405,0.0,0.0,314.72185210439284,0.0
user_406,0.0,0.0,422.7364665524352,0.0
user_407,0.0,0.0,305.3174269327791,0.0
user_408,0.0,0.0,391.95669096908216,0.0
user_409,0.0,0.0,371.2177696009154,0.0
user_410,0.0,0.0,272.8030777221868,0.0
user_411,0.0,0.0,352.5295886585056,0.0
user_412,0.0,0.0,312.1773173354124,0.0
user_413,0.0,0.0,414.24068055491244,0.0
user_414,0.0,0.0,220.9785305052857,0.0
user_415,0.0,0.0,312.1449646215998,0.0
user_416,0.0,0.0,321.79703792489653,0.0
user_417,0.0,0.0,413.718978197289,0.0
user_418,0.0,0.0,299.87321282831505,0.0
user_419,0.0,0.0,377.2556960467241,0.0
user_420,0.0,0.0,223.98626941487046,0.0
user_421,0.0,0.0,246.87566254575222,0.0
user_422,0.0,0.0,509.6477832076706,0.0
user_423,0.0,0.0,314.550177344545,0.0
user_424,0.0,0.0,240.82442750153604,0.0
user_425,0.0,0.0,268.5876912352378,0.0
user_426,0.0,0.0,310.9695651834375,0.0
user_427,0.0,0.0,226.51606729863585,0.0
user_428,0.0,0.0,506.7135065528807,0.0
user_429,0.0,0.0,248.4479575968674,0.0
user_430,0.0,0.0,291.99795820371776,0.0
user_431,0.0,0.0,217.41487052545105,0.0
user_432,0.0,0.0,241.6998348666246,0.0
user_433,0.0,0.0,355.15175195972654,0.0
user_434,0.0,0.0,304.7758409900712,0.0
user_435,0.0,0.0,412.7856476523831,0.0
user_436,0.0,0.0,287.00490758588757,0.0
user_437,0.0,0.0,387.76207072187606,0.0
user_438,0.0,0.0,287.64475024970915,0.0
user_439,0.0,0.0,309.286196966144,0.0
user_440,0.0,0.0,307.26345521817177,0.0
user_441,0.0,0.0,377.24714764438875,0.0
user_442,0.0,0.0,329.1507576194608,0.0
user_443,0.0,0.0,436.83393110663934,0.0
user_444,0.0,0.0,287.8076237258904,0.0
user_445,0.0,0.0,362.66132138217097,0.0
user_446,0.0,0.0,220.5291556908122,0.0
user_447,0.0,0.0,402.25817424363595,0.0
user_448,0.0,0.0,292.5684488358823,0.0
user_449,0.0,0.0,408.6347856423286,0.0
user_450,0.0,0.0,381.58476899755095,0.0
user_451,0.0,0.0,323.7349148116312,0.0
user_452,0.0,0.0,379.89198608788325,0.0
user_453,0.0,0.0,424.761739425132,0.0
user_454,0.0,0.0,223.99570900610385,0.0
user_455,0.0,0.0,251.7335200752654,0.0
user_456,0.0,0.0,245.43882355852546,0.0
user_457,0.0,0.0,248.23274581833894,0.0
user_458,0.0,0.0,349.05064520385275,0.0
user_459,0.0,0.0,332.3019630521138,0.0
user_460,0.0,0.0,310.98034744684287,0.0
user_461,0.0,0.0,275.23667177250667,0.0
user_462,0.0,0.0,314.76918413078164,0.0
user_463,0.0,0.0,397.15841363117073,0.0
user_464,0.0,0.0,397.3763751661688,0.0
user_465,0.0,0.0,353.4290415382924,0.0
user_466,0.0,0.0,239.75286310832388,0.0
user_467,0.0,0.0,292.59079827633195,0.0
user_468,0.0,0.0,221.96972202087696,0.0
user_469,0.0,0.0,296.3862601832158,0.0
user_470,0.0,0.0,405.73943466505506,0.0
user_471,0.0,0.0,226.22248458043413,0.0
user_472,0.0,0.0,307.5116500080396,0.0
user_473,0.0,0.0,371.18758339184615,0.0
user_474,0.0,0.0,513.7065175212765,0.0
user_475,0.0,0.0,280.22785050641187,0.0
user_476,0.0,0.0,322.1824567177441,0.0
user_477,0.0,0.0,287.54650800176614,0.0
user_478,0.0,0.0,412.5480029881073,0.0
user_479,0.0,0.0,292.44551159799136,0.0
user_480,0.0,0.0,309.70053866134754,0.0
user_481,0.0,0.0,352.4953436423564,0.0
user_482,0.0,0.0,267.9016235319055,0.0
user_483,0.0,0.0,270.3876551934291,0.0
user_484,0.0,0.0,347.4747115589688,0.0
user_485,0.0,0.0,307.4940164660529,0.0
user_486,0.0,0.0,366.0580508141047,0.0
user_487,0.0,0.0,404.8011971494693,0.0
user_488,0.0,0.0,271.19072868511904,0.0
user_489,0.0,0.0,268.89022288470045,0.0
user_490,0.0,0.0,282.86479290609054,0.0
user_491,0.0,0.0,361.3048745492306,0.0
user_492,0.0,0.0,282.62581636962966,0.0
user_493,0.0,0.0,366.2677598639137,0.0
user_494,0.0,0.0,280.4894238849632,0.0
user_495,0.0,0.0,292.5284970456279,0.0
user_496,0.0,0.0,345.36419338511075,0.0
user_497,0.0,0.0,427.5337407024536,0.0
user_498,0.0,0.0,324.4353176448019,0.0
user_499,0.0,0.0,424.73789756085654,0.0
user_500,0.0,0.0,189.25869254321682,0.0
